City,State,Zip Code,Latitude,Longitude,Landfill ID,DDRT_ID,main_landfill_ID,geometry,facility_id,facility_label,x,y,PFAS_CT_2020
Kersey,PA,15846,41.2953,-78.6469,1288.0,,1288.0,POINT (-78.6469 41.2953),1288.0,MLF,-78.6469,41.2953,501.61337385
Imperial,PA,15126,40.43512,-80.29125,1278.0,,1278.0,POINT (-80.29125 40.43512),1278.0,MLF,-80.29125,40.43512,166.73276377
Zelienople,PA,16063,40.72,-80.1703,1279.0,,1279.0,POINT (-80.1703 40.72),1279.0,MLF,-80.1703,40.72,960.920180894
Elizabeth,PA,15037,40.255541,-79.878898,1295.0,,1295.0,POINT (-79.878898 40.255541),1295.0,MLF,-79.878898,40.255541,220.27414662
Dunmore,PA,18512,41.427,-75.608,1256.0,,1256.0,POINT (-75.608 41.427),1256.0,MLF,-75.608,41.427,785.843759629
Erie,PA,16509,42.0619,-80.0178,1290.0,,1290.0,POINT (-80.0178 42.0619),1290.0,MLF,-80.0178,42.0619,1038.475076109
Narvon,PA,17555,40.1067,-75.9456,1266.0,,1266.0,POINT (-75.9456 40.1067),1266.0,MLF,-75.9456,40.1067,703.217478964
Johnstown,PA,15909,40.4321,-78.876,1286.0,,1286.0,POINT (-78.876 40.4321),1286.0,MLF,-78.876,40.4321,272.083902606
Montgomery,PA,17752,41.1519,-76.9194,1275.0,,1275.0,POINT (-76.9194 41.1519),1275.0,MLF,-76.9194,41.1519,1243.9824088780001
Kane,PA,16735,41.665,-78.6378,1291.0,,1291.0,POINT (-78.6378 41.665),1291.0,MLF,-78.6378,41.665,102.404023858
York,PA,17406,39.956,-76.595,1268.0,,1268.0,POINT (-76.595 39.956),1268.0,MLF,-76.595,39.956,3515.833212216
Charleroi,PA,15022,40.112,-79.911,1317.0,,1317.0,POINT (-79.911 40.112),1317.0,MLF,-79.911,40.112,180.11977002999998
Monroeville,PA,15146,40.405,-79.79,1280.0,,1280.0,POINT (-79.79 40.405),1280.0,MLF,-79.79,40.405,1062.772151863
Somerset,PA,15501,39.9719,-78.9897,1297.0,,1297.0,POINT (-78.9897 39.9719),1297.0,MLF,-78.9897,39.9719,178.619946884
Greencastle,PA,17225,39.7947,-77.8033,1259.0,,1259.0,POINT (-77.8033 39.7947),1259.0,MLF,-77.8033,39.7947,209.67204493999998
West Sunbury,PA,16061,41.019046,-79.901903,1292.0,,1292.0,POINT (-79.901903 41.019046),1292.0,MLF,-79.901903,41.019046,799.146094095
Birdsboro,PA,19508,40.2736,-75.8139,1263.0,,1263.0,POINT (-75.8139 40.2736),1263.0,MLF,-75.8139,40.2736,233.003770415
Boyertown,PA,19512,40.3611,-75.7158,1261.0,,1261.0,POINT (-75.7158 40.3611),1261.0,MLF,-75.7158,40.3611,736.902987893
Beach Lake,PA,18405,41.58825,-75.15442,1842.0,,1842.0,POINT (-75.15442 41.58825),1842.0,MLF,-75.15442,41.58825,397.285368481
Hopewell,PA,16650,40.132,-78.198,1258.0,,1258.0,POINT (-78.198 40.132),1258.0,MLF,-78.198,40.132,1173.691280392
West Grove,PA,19390,39.86729,-75.84115,1250.0,,1250.0,POINT (-75.84115 39.86729),1250.0,MLF,-75.84115,39.86729,902.205146964
Evans City,PA,16033,40.8117,-80.0783,1298.0,,1298.0,POINT (-80.0783 40.8117),1298.0,MLF,-80.0783,40.8117,107.772867969
Library,PA,15129,40.27858,-79.99482,1843.0,,1843.0,POINT (-79.99482 40.27858),1843.0,MLF,-79.99482,40.27858,3123.212407539
Davidsville,PA,15928,40.2361,-78.9,1284.0,,1284.0,POINT (-78.9 40.2361),1284.0,MLF,-78.9,40.2361,338.358065813
Irwin,PA,15642,40.3881,-79.6742,1285.0,,1285.0,POINT (-79.6742 40.3881),1285.0,MLF,-79.6742,40.3881,758.350650283
Lock Haven,PA,17745,41.1619,-77.345,1274.0,,1274.0,POINT (-77.345 41.1619),1274.0,MLF,-77.345,41.1619,253.695740321
Birdsboro,PA,19508,40.30281,-75.90865,1271.0,,1271.0,POINT (-75.90865 40.30281),1271.0,MLF,-75.90865,40.30281,878.020983408
Belle Vernon,PA,15012,40.1443,-79.8593,11721.0,,11721.0,POINT (-79.8593 40.1443),11721.0,MLF,-79.8593,40.1443,163.28606042799998
Anasco,PR,610,18.313954,-67.143193,2340.0,,2340.0,POINT (-67.143193 18.313954),2340.0,MLF,-67.143193,18.313954,
Arecibo,PR,612,18.465776,-66.621264,2341.0,,2341.0,POINT (-66.621264 18.465776),2341.0,MLF,-66.621264,18.465776,
Barranquitas,PR,794,18.197565,-66.311485,2343.0,,2343.0,POINT (-66.311485 18.197565),2343.0,MLF,-66.311485,18.197565,
Cabo Rojo,PR,623,17.976252,-67.152653,2344.0,,2344.0,POINT (-67.152653 17.976252),2344.0,MLF,-67.152653,17.976252,
Carolina,PR,984,18.408363,-65.93762,2345.0,,2345.0,POINT (-65.93762 18.408363),2345.0,MLF,-65.93762,18.408363,
Culebra,PR,775,18.322022,-65.32154,2346.0,,2346.0,POINT (-65.32154 18.322022),2346.0,MLF,-65.32154,18.322022,
Humacao,PR,791,18.13192,-65.808347,2347.0,,2347.0,POINT (-65.808347 18.13192),2347.0,MLF,-65.808347,18.13192,
Fajardo,PR,740,18.291343,-65.679315,1931.0,,1931.0,POINT (-65.679315 18.291343),1931.0,MLF,-65.679315,18.291343,
Guayama,PR,785,17.986272,-66.138451,2349.0,,2349.0,POINT (-66.138451 17.986272),2349.0,MLF,-66.138451,17.986272,
Hormigueros,PR,660,18.15081,-67.097802,2350.0,,2350.0,POINT (-67.097802 18.15081),2350.0,MLF,-67.097802,18.15081,
Isabela,PR,662,18.477891,-67.042169,2351.0,,2351.0,POINT (-67.042169 18.477891),2351.0,MLF,-67.042169,18.477891,
Jayuya,PR,664,18.206677,-66.631817,2352.0,,2352.0,POINT (-66.631817 18.206677),2352.0,MLF,-66.631817,18.206677,
Juana Diaz,PR,795,18.038957,-66.517424,2383.0,,2383.0,POINT (-66.517424 18.038957),2383.0,MLF,-66.517424,18.038957,
Lajas,PR,667,17.989905,-67.097804,2355.0,,2355.0,POINT (-67.097804 17.989905),2355.0,MLF,-67.097804,17.989905,
Mayaguez,PR,680,18.239143,-67.14378,1933.0,,1933.0,POINT (-67.14378 18.239143),1933.0,MLF,-67.14378,18.239143,
Moca,PR,676,18.414632,-67.116116,2356.0,,2356.0,POINT (-67.116116 18.414632),2356.0,MLF,-67.116116,18.414632,
Penuelas,PR,624,18.017306,-66.702133,2357.0,,2357.0,POINT (-66.702133 18.017306),2357.0,MLF,-66.702133,18.017306,
Ponce,PR,731,18.008428,-66.658458,2358.0,,2358.0,POINT (-66.658458 18.008428),2358.0,MLF,-66.658458,18.008428,
Salinas,PR,751,17.957711,-66.236355,2359.0,,2359.0,POINT (-66.236355 17.957711),2359.0,MLF,-66.236355,17.957711,
Toa Alta,PR,953,18.371747,-66.265148,2360.0,,2360.0,POINT (-66.265148 18.371747),2360.0,MLF,-66.265148,18.371747,
Toa Baja,PR,961,18.421713,-66.204524,1935.0,,1935.0,POINT (-66.204524 18.421713),1935.0,MLF,-66.204524,18.421713,
Vieques,PR,765,18.148718,-65.417803,2362.0,,2362.0,POINT (-65.417803 18.148718),2362.0,MLF,-65.417803,18.148718,
Johnston,RI,2919,41.80468,-71.50216,1845.0,,1845.0,POINT (-71.50216 41.80468),1845.0,MLF,-71.50216,41.80468,3269.6928313500002
Tiverton,RI,2878,41.584,-71.183,2261.0,,2261.0,POINT (-71.183 41.584),2261.0,MLF,-71.183,41.584,1191.915443711
Abbeville,SC,29620,34.185,-82.5155,2102.0,,2102.0,POINT (-82.5155 34.185),2102.0,MLF,-82.5155,34.185,161.297953822
Wagener,SC,29164,33.6125,-81.4125,2104.0,,2104.0,POINT (-81.4125 33.6125),2104.0,MLF,-81.4125,33.6125,1893.247424419
Belton,SC,29627,34.5752,-82.458,2051.0,,2051.0,POINT (-82.458 34.5752),2051.0,MLF,-82.458,34.5752,378.113045361
Charleston,SC,29414,32.81028,-80.10907,10600.0,,10600.0,POINT (-80.10907 32.81028),10600.0,MLF,-80.10907,32.81028,1844.642503282
Moncks Corner,SC,29461,33.1325,-80.04275,2109.0,,2109.0,POINT (-80.04275 33.1325),2109.0,MLF,-80.04275,33.1325,1014.993744243
Georgetown,SC,29440,33.4529,-79.3153,2113.0,,2113.0,POINT (-79.3153 33.4529),2113.0,MLF,-79.3153,33.4529,332.680589538
Greenwood,SC,29646,34.1977,-82.0779,2115.0,,2115.0,POINT (-82.0779 34.1977),2115.0,MLF,-82.0779,34.1977,545.011893378
Ridgeland,SC,29936,32.397979,-80.925252,2096.0,,2096.0,POINT (-80.925252 32.397979),2096.0,MLF,-80.925252,32.397979,824.450365216
Conway,SC,29526,33.8158,-78.9609,1917.0,,1917.0,POINT (-78.9609 33.8158),1917.0,MLF,-78.9609,33.8158,1594.13989149
Bishopville,SC,29010,34.18,-80.2725,2094.0,,2094.0,POINT (-80.2725 34.18),2094.0,MLF,-80.2725,34.18,888.771698204
Eastover,SC,29044,34.01375,-80.6839,2124.0,,2124.0,POINT (-80.6839 34.01375),2124.0,MLF,-80.6839,34.01375,165.883916022
Dorchester,SC,29437,33.135913,-80.3963,2000.0,,2000.0,POINT (-80.3963 33.135913),2000.0,MLF,-80.3963,33.135913,258.989793188
Elgin,SC,29045,34.1042,-80.782,1854.0,,1854.0,POINT (-80.782 34.1042),1854.0,MLF,-80.782,34.1042,1133.04105848
Jackson,SC,29831,33.258457,-81.734433,2105.0,,2105.0,POINT (-81.734433 33.258457),2105.0,MLF,-81.734433,33.258457,361.960527296
Honea Path,SC,29654,34.54,-82.312,11180.0,,11180.0,POINT (-82.312 34.54),11180.0,MLF,-82.312,34.54,128.913086841
Enoree,SC,29335,34.6125,-81.821,2126.0,,2126.0,POINT (-81.821 34.6125),2126.0,MLF,-81.821,34.6125,339.310088579
Wellford,SC,29385,34.99667,-82.13861,1918.0,,1918.0,POINT (-82.13861 34.99667),1918.0,MLF,-82.13861,34.99667,1815.676165238
Brookings,SD,57006,44.343,-96.735,2327.0,,2327.0,POINT (-96.735 44.343),2327.0,MLF,-96.735,44.343,25.83796682
Aberdeen,SD,57401,45.471056,-98.621521,2330.0,,2330.0,POINT (-98.621521 45.471056),2330.0,MLF,-98.621521,45.471056,35.807302392
Pierre,SD,57501,44.332,-100.0715,2326.0,,2326.0,POINT (-100.0715 44.332),2326.0,MLF,-100.0715,44.332,40.081434049
Rapid City,SD,57701,44.026,-103.198,2331.0,,2331.0,POINT (-103.198 44.026),2331.0,MLF,-103.198,44.026,203.36799661
Hartford,SD,57033,43.5005,-96.93,2294.0,,2294.0,POINT (-96.93 43.5005),2294.0,MLF,-96.93,43.5005,127.37571824
Pukwana,SD,57370,43.7624,-99.2122,2328.0,,2328.0,POINT (-99.2122 43.7624),2328.0,MLF,-99.2122,43.7624,60.239000644
Vermillion,SD,57069,42.832,-96.976,2329.0,,2329.0,POINT (-96.976 42.832),2329.0,MLF,-96.976,42.832,192.94488263
Watertown,SD,57201,44.8474,-97.0872,2332.0,,2332.0,POINT (-97.0872 44.8474),2332.0,MLF,-97.0872,44.8474,109.334509532
Friendsville,TN,37737,35.73606,-84.05903,1326.0,,1326.0,POINT (-84.05903 35.73606),1326.0,MLF,-84.05903,35.73606,559.909812779
Woodlawn,TN,37191,36.5387,-87.5448,1332.0,,1332.0,POINT (-87.5448 36.5387),1332.0,MLF,-87.5448,36.5387,1889.220962838
Bolivar,TN,38008,35.2869,-89.054,1335.0,,1335.0,POINT (-89.054 35.2869),1335.0,MLF,-89.054,35.2869,187.684384483
McDonald,TN,37353,35.157,-84.966,1337.0,,1337.0,POINT (-84.966 35.157),1337.0,MLF,-84.966,35.157,483.44720794
Church Hill,TN,37642,36.5417,-82.7917,1452.0,,1452.0,POINT (-82.7917 36.5417),1452.0,MLF,-82.7917,36.5417,438.382287799
Lewisburg,TN,37091,35.46,-86.8375,1343.0,,1343.0,POINT (-86.8375 35.46),1343.0,MLF,-86.8375,35.46,1569.977356387
Heiskell,TN,37754,36.115,-84.038,1346.0,,1346.0,POINT (-84.038 36.115),1346.0,MLF,-84.038,36.115,2160.90581622
Harrison,TN,37341,35.1927,-85.0694,2202.0,,2202.0,POINT (-85.0694 35.1927),2202.0,MLF,-85.0694,35.1927,1257.697888098
Newport,TN,37821,35.9559,-83.1502,1350.0,,1350.0,POINT (-83.1502 35.9559),1350.0,MLF,-83.1502,35.9559,113.964187416
Bath Springs,TN,38311,35.483,-88.081,1356.0,,1356.0,POINT (-88.081 35.483),1356.0,MLF,-88.081,35.483,298.440085602
Dyersburg,TN,38024,35.9927,-89.368,1361.0,,1361.0,POINT (-89.368 35.9927),1361.0,MLF,-89.368,35.9927,436.169723656
Blountville,TN,37617,36.56115,-82.35006,1436.0,,1436.0,POINT (-82.35006 36.56115),1436.0,MLF,-82.35006,36.56115,701.5687101460001
Johnson City,TN,37601,36.3294,-82.3322,1388.0,,1388.0,POINT (-82.3322 36.3294),1388.0,MLF,-82.3322,36.3294,703.884660571
Jackson,TN,38301,35.59,-88.876414,10580.0,,10580.0,POINT (-88.876414 35.59),10580.0,MLF,-88.876414,35.59,491.34266309
Dandridge,TN,37725,36.0587,-83.4089,1390.0,,1390.0,POINT (-83.4089 36.0587),1390.0,MLF,-83.4089,36.0587,401.030574307
Lowland,TN,37778,36.148473,-83.203596,20715.0,,20715.0,POINT (-83.203596 36.148473),20715.0,MLF,-83.203596,36.148473,122.7442686
Jasper,TN,37347,35.0369,-85.6227,1402.0,,1402.0,POINT (-85.6227 35.0369),1402.0,MLF,-85.6227,35.0369,413.11496348000003
Loudon,TN,37774,35.7467,-84.4119,1400.0,,1400.0,POINT (-84.4119 35.7467),1400.0,MLF,-84.4119,35.7467,679.784774212
Athens,TN,37303,35.4828,-84.681,1411.0,,1411.0,POINT (-84.681 35.4828),1411.0,MLF,-84.681,35.4828,222.855718907
Murfreesboro,TN,37130,35.94083,-86.35837,1415.0,,1415.0,POINT (-86.35837 35.94083),1415.0,MLF,-86.35837,35.94083,4935.246304772
Milan,TN,38358,35.929,-88.795,1410.0,,1410.0,POINT (-88.795 35.929),1410.0,MLF,-88.795,35.929,213.446082227
Morristown,TN,37813,36.1524,-83.2991,1375.0,,1375.0,POINT (-83.2991 36.1524),1375.0,MLF,-83.2991,36.1524,215.535663071
Millington,TN,38053,35.327,-89.945,1327.0,,1327.0,POINT (-89.945 35.327),1327.0,MLF,-89.945,35.327,887.167839455
Union City,TN,38261,36.4025,-89.152,1328.0,,1328.0,POINT (-89.152 36.4025),1328.0,MLF,-89.152,36.4025,221.331470699
Paris,TN,38344,36.318,-88.3565,1417.0,,1417.0,POINT (-88.3565 36.318),1417.0,MLF,-88.3565,36.318,351.915560551
,TN,,35.566667,-85.908334,1424.0,,1424.0,POINT (-85.908334 35.566667),1424.0,MLF,-85.908334,35.566667,604.582278313
Dayton,TN,37321,35.56,-84.912,1425.0,,1425.0,POINT (-84.912 35.56),1425.0,MLF,-84.912,35.56,429.884714346
Pigeon Forge,TN,37863,35.8192,-83.5538,1432.0,,1432.0,POINT (-83.5538 35.8192),1432.0,MLF,-83.5538,35.8192,275.967242784
Carthage,TN,37030,36.269692,-85.933982,1434.0,,1434.0,POINT (-85.933982 36.269692),1434.0,MLF,-85.933982,36.269692,102.12670975200001
Memphis,TN,38118,34.99809,-89.9189,1330.0,,1330.0,POINT (-89.9189 34.99809),1330.0,MLF,-89.9189,34.99809,2577.288640684
Red Boiling Springs,TN,37150,36.560415,-85.70786,1442.0,,1442.0,POINT (-85.70786 36.560415),1442.0,MLF,-85.70786,36.560415,136.564353377
Oneida,TN,37841,36.551,-84.486,11682.0,,11682.0,POINT (-84.486 36.551),11682.0,MLF,-84.486,36.551,137.072196073
Camden,TN,38320,36.0545,-88.1375,1387.0,,1387.0,POINT (-88.1375 36.0545),1387.0,MLF,-88.1375,36.0545,104.628354333
Sparta,TN,38583,35.893,-85.582,1447.0,,1447.0,POINT (-85.582 35.893),1447.0,MLF,-85.582,35.893,449.42523816
Abilene,TX,79601,32.530345,-99.745768,21132.0,,21132.0,POINT (-99.745768 32.530345),21132.0,MLF,-99.745768,32.530345,539.43838153
Abilene,TX,79601,32.535,-99.7535,1490.0,,1490.0,POINT (-99.7535 32.535),1490.0,MLF,-99.7535,32.535,105.619179647
Altair,TX,77412,29.594168,-96.486668,1494.0,,1494.0,POINT (-96.486668 29.594168),1494.0,MLF,-96.486668,29.594168,499.343049649
Lufkin,TX,75901,31.24451,-94.69937,12202.0,,12202.0,POINT (-94.69937 31.24451),12202.0,MLF,-94.69937,31.24451,321.563375984
Euless,TX,76040,32.8,-97.108334,1467.0,,1467.0,POINT (-97.108334 32.8),1467.0,MLF,-97.108334,32.8,3215.032978669
Humble,TX,77396,29.958334,-95.238334,1479.0,,1479.0,POINT (-95.238334 29.958334),1479.0,MLF,-95.238334,29.958334,3324.478337177
Austin,TX,78754,30.34522,-97.61395,1464.0,,1464.0,POINT (-97.61395 30.34522),1464.0,MLF,-97.61395,30.34522,2486.255003233
Baytown,TX,77523,29.671667,-94.916667,1822.0,,1822.0,POINT (-94.916667 29.671667),1822.0,MLF,-94.916667,29.671667,964.841493064
Blossom,TX,75416,33.623,-95.335,20716.0,,20716.0,POINT (-95.335 33.623),20716.0,MLF,-95.335,33.623,93.523384999
Fresno,TX,77545,29.5559,-95.4419,1812.0,,1812.0,POINT (-95.4419 29.5559),1812.0,MLF,-95.4419,29.5559,763.429401003
Brownsville,TX,78521,25.936,-97.385,12207.0,,12207.0,POINT (-97.385 25.936),12207.0,MLF,-97.385,25.936,1047.199643816
Rowlett,TX,75089,32.959,-96.543,11761.0,,11761.0,POINT (-96.543 32.959),11761.0,MLF,-96.543,32.959,2422.113855227
Lubbock,TX,79403,33.670834,-101.86,1514.0,,1514.0,POINT (-101.86 33.670834),1514.0,MLF,-101.86,33.670834,1189.031964479
Lewisville,TX,75056,33.029167,-96.951,1480.0,,1480.0,POINT (-96.951 33.029167),1480.0,MLF,-96.951,33.029167,4427.625308858
Robstown,TX,78380,27.636667,-97.568056,11862.0,,11862.0,POINT (-97.568056 27.636667),11862.0,MLF,-97.568056,27.636667,1171.067197734
Odessa,TX,79763,31.7548,-102.5396,2275.0,,2275.0,POINT (-102.5396 31.7548),2275.0,MLF,-102.5396,31.7548,682.140430444
Amarillo,TX,79124,35.23,-102.0175,1814.0,,1814.0,POINT (-102.0175 35.23),1814.0,MLF,-102.0175,35.23,797.57515947
Beaumont,TX,77705,30.028925,-94.124053,1492.0,,1492.0,POINT (-94.124053 30.028925),1492.0,MLF,-94.124053,30.028925,488.810237358
Brownwood,TX,76801,31.633334,-98.966667,1914.0,,1914.0,POINT (-98.966667 31.633334),1914.0,MLF,-98.966667,31.633334,377.98197057699997
Corsicana,TX,75110,32.091668,-96.414167,1516.0,,1516.0,POINT (-96.414167 32.091668),1516.0,MLF,-96.414167,32.091668,285.121739767
Denton,TX,76208,33.190001,-97.075834,1805.0,,1805.0,POINT (-97.075834 33.190001),1805.0,MLF,-97.075834,33.190001,1677.375912404
Edinburg,TX,78539,26.397651,-98.125471,11822.0,,11822.0,POINT (-98.125471 26.397651),11822.0,MLF,-98.125471,26.397651,1760.546620876
Forest Hill,TX,76140,32.647501,-97.239168,1463.0,,1463.0,POINT (-97.239168 32.647501),1463.0,MLF,-97.239168,32.647501,4396.431572961
Grand Prairie,TX,75050,32.77166,-96.95,1475.0,,1475.0,POINT (-96.95 32.77166),1475.0,MLF,-96.95,32.77166,2004.262127352
Kingsville,TX,78363,27.4467,-97.818,20409.0,,20409.0,POINT (-97.818 27.4467),20409.0,MLF,-97.818,27.4467,247.917428294
Laredo,TX,78043,27.49417,-99.41,1501.0,,1501.0,POINT (-99.41 27.49417),1501.0,MLF,-99.41,27.49417,900.059906482
Midland,TX,79706,31.966801,-101.933389,1498.0,,1498.0,POINT (-101.933389 31.966801),1498.0,MLF,-101.933389,31.966801,641.633350418
Nacogdoches,TX,75964,31.65,-94.673334,1827.0,,1827.0,POINT (-94.673334 31.65),1827.0,MLF,-94.673334,31.65,269.553867769
Pampa,TX,79065,35.571667,-100.923334,1517.0,,1517.0,POINT (-100.923334 35.571667),1517.0,MLF,-100.923334,35.571667,190.95288338
Perryton,TX,79070,36.41667,-100.78834,1824.0,,1824.0,POINT (-100.78834 36.41667),1824.0,MLF,-100.78834,36.41667,61.539085513
Beaumont,TX,77705,29.87334,-94.07167,1802.0,,1802.0,POINT (-94.07167 29.87334),1802.0,MLF,-94.07167,29.87334,455.450957253
Snyder,TX,79549,32.683427,-100.81364,20719.0,,20719.0,POINT (-100.81364 32.683427),20719.0,MLF,-100.81364,32.683427,79.522644314
Sweetwater,TX,79556,32.455,-100.43,1826.0,,1826.0,POINT (-100.43 32.455),1826.0,MLF,-100.43,32.455,71.974838578
Bloomington,TX,77951,28.6934,-96.9067,1816.0,,1816.0,POINT (-96.9067 28.6934),1816.0,MLF,-96.9067,28.6934,769.227264373
Waco,TX,76712,31.475001,-97.258334,1473.0,,1473.0,POINT (-97.258334 31.475001),1473.0,MLF,-97.258334,31.475001,477.073602773
Wichita Falls,TX,76307,33.87365,-98.65477,1821.0,,1821.0,POINT (-98.65477 33.87365),1821.0,MLF,-98.65477,33.87365,454.046110688
El Paso,TX,79928,31.594183,-106.173361,1491.0,,1491.0,POINT (-106.173361 31.594183),1491.0,MLF,-106.173361,31.594183,1062.620626531
Alvin,TX,77511,29.424167,-95.190834,1808.0,,1808.0,POINT (-95.190834 29.424167),1808.0,MLF,-95.190834,29.424167,1701.486703903
Colorado City,TX,79512,32.421,-100.87,1815.0,,1815.0,POINT (-100.87 32.421),1815.0,MLF,-100.87,32.421,37.147652938
San Antonio,TX,78252,29.35008,-98.64631,1509.0,,1509.0,POINT (-98.64631 29.35008),1509.0,MLF,-98.64631,29.35008,2455.598432913
Avalon,TX,76623,32.223334,-96.787501,1478.0,,1478.0,POINT (-96.787501 32.223334),1478.0,MLF,-96.787501,32.223334,119.37748012899999
Lewisville,TX,75057,33.01615,-96.96316,1461.0,,1461.0,POINT (-96.96316 33.01615),1461.0,MLF,-96.96316,33.01615,1004.546345152
Henderson,TX,75653,32.125,-94.7075,12217.0,,12217.0,POINT (-94.7075 32.125),12217.0,MLF,-94.7075,32.125,384.812291405
Ennis,TX,75119,32.391,-96.6526,2437.0,,2437.0,POINT (-96.6526 32.391),2437.0,MLF,-96.6526,32.391,233.29364779
Robstown,TX,78380,27.739063,-97.652096,2441.0,,2441.0,POINT (-97.652096 27.739063),2441.0,MLF,-97.652096,27.739063,428.885389497
Needville,TX,77461,29.3965,-95.7259,12101.0,,12101.0,POINT (-95.7259 29.3965),12101.0,MLF,-95.7259,29.3965,763.721185301
Fort Hood,TX,76544,31.1564,-97.83331,11361.0,,11361.0,POINT (-97.83331 31.1564),11361.0,MLF,-97.83331,31.1564,1297.995648915
Alta Loma,TX,77510,29.3881,-95.0559,1810.0,,1810.0,POINT (-95.0559 29.3881),1810.0,MLF,-95.0559,29.3881,619.701078431
Beaumont,TX,77705,29.993334,-94.169167,1477.0,,1477.0,POINT (-94.169167 29.993334),1477.0,MLF,-94.169167,29.993334,87.196195235
Tyler,TX,75708,32.369167,-95.182501,1503.0,,1503.0,POINT (-95.182501 32.369167),1503.0,MLF,-95.182501,32.369167,744.425299065
Sherman,TX,75090,33.582,-96.536,1809.0,,1809.0,POINT (-96.536 33.582),1809.0,MLF,-96.536,33.582,379.125899359
Irving,TX,75060,32.7839,-96.9389,1828.0,,1828.0,POINT (-96.9389 32.7839),1828.0,MLF,-96.9389,32.7839,1207.124301237
Iowa Park,TX,76367,33.953033,-98.684875,12204.0,,12204.0,POINT (-98.684875 33.953033),12204.0,MLF,-98.684875,33.953033,305.86665508699997
Kountze,TX,77625,30.341358,-94.3567,20718.0,,20718.0,POINT (-94.3567 30.341358),20718.0,MLF,-94.3567,30.341358,290.933572498
Itasca,TX,76055,32.19,-97.109,2438.0,,2438.0,POINT (-97.109 32.19),2438.0,MLF,-97.109,32.19,142.502057051
Kerrville,TX,78028,30.016747,-99.118175,2439.0,,2439.0,POINT (-99.118175 30.016747),2439.0,MLF,-99.118175,30.016747,771.551395988
Edinburg,TX,78541,26.411591,-98.346247,21133.0,,21133.0,POINT (-98.346247 26.411591),21133.0,MLF,-98.346247,26.411591,926.589372623
Waco,TX,76705,31.60481,-97.06249,1499.0,,1499.0,POINT (-97.06249 31.60481),1499.0,MLF,-97.06249,31.60481,416.541261178
Campbell,TX,75422,33.2423,-95.90413,2273.0,,2273.0,POINT (-95.90413 33.2423),2273.0,MLF,-95.90413,33.2423,956.0705702930001
Houston,TX,77078,29.827501,-95.243334,1465.0,,1465.0,POINT (-95.243334 29.827501),1465.0,MLF,-95.243334,29.827501,1967.224736814
El Paso,TX,79934,31.995,-106.405,1471.0,,1471.0,POINT (-106.405 31.995),1471.0,MLF,-106.405,31.995,678.543954589
Dallas,TX,75241,32.684168,-96.718334,1459.0,,1459.0,POINT (-96.718334 32.684168),1459.0,MLF,-96.718334,32.684168,3318.811678762
New Braunfels,TX,78130,29.732474,-98.020419,1807.0,,1807.0,POINT (-98.020419 29.732474),1807.0,MLF,-98.020419,29.732474,1227.853342577
Mexia,TX,76667,31.6659,-96.5143,2440.0,,2440.0,POINT (-96.5143 31.6659),2440.0,MLF,-96.5143,31.6659,190.149046999
New Boston,TX,75570,33.4641,-94.4354,2396.0,,2396.0,POINT (-94.4354 33.4641),2396.0,MLF,-94.4354,33.4641,581.282413833
Buna,TX,77612,30.342953,-93.84162,2397.0,,2397.0,POINT (-93.84162 30.342953),2397.0,MLF,-93.84162,30.342953,642.201818526
Dickinson,TX,77539,29.484,-95.053,2274.0,,2274.0,POINT (-95.053 29.484),2274.0,MLF,-95.053,29.484,701.044328838
Melissa,TX,75454,33.295432,-96.518814,12201.0,,12201.0,POINT (-96.518814 33.295432),12201.0,MLF,-96.518814,33.295432,316.936647517
Powderly,TX,75473,33.779,-95.565,2398.0,,2398.0,POINT (-95.565 33.779),2398.0,MLF,-95.565,33.779,215.185513973
Kilgore,TX,75662,32.45,-94.832,1472.0,,1472.0,POINT (-94.832 32.45),1472.0,MLF,-94.832,32.45,679.137486405
Mount Pleasant,TX,75455,33.1167,-95.0143,2443.0,,2443.0,POINT (-95.0143 33.1167),2443.0,MLF,-95.0143,33.1167,345.366518234
Livingston,TX,77351,30.83268,-94.92369,11360.0,,11360.0,POINT (-94.92369 30.83268),11360.0,MLF,-94.92369,30.83268,243.783345959
Laredo,TX,78043,27.485,-99.2625,21221.0,,21221.0,POINT (-99.2625 27.485),21221.0,MLF,-99.2625,27.485,89.766959349
Jacksonville,TX,75766,32.0022,-95.268,1779.0,,1779.0,POINT (-95.268 32.0022),1779.0,MLF,-95.268,32.0022,585.217475805
San Angelo,TX,76905,31.5013,-100.3868,2276.0,,2276.0,POINT (-100.3868 31.5013),2276.0,MLF,-100.3868,31.5013,515.896680848
